event_id,user_id,title,start_time,end_time,status,description,location,event_type,with_whom
1632,1,Break - Lunch break,2025-01-17 11:00:00,2025-01-17 11:15:00,upcoming,Lunch break,Google Meet,Break,
1633,1,Admin - Update invoices,2025-01-17 12:00:00,2025-01-17 12:32:00,completed,Update invoices,Cafe,Admin,
1622,1,Admin - Submit weekly report,2025-01-17 14:00:00,2025-01-17 14:30:00,completed,Submit weekly report,Office,Admin,
1634,1,Project Work - Fix reported bugs,2025-01-18 08:00:00,2025-01-18 09:04:00,completed,Fix reported bugs,Google Meet,Project Work,
1635,1,Client Meeting - Demo completed features,2025-01-18 10:00:00,2025-01-18 10:57:00,to be rescheduled,Demo completed features,Zoom,Client Meeting,Denise Jacobs
1637,1,Break - Mindfulness time,2025-01-18 11:00:00,2025-01-18 11:28:00,completed,Mindfulness time,Home,Break,
1638,1,Admin - Log expenses,2025-01-18 12:00:00,2025-01-18 12:33:00,completed,Log expenses,Google Meet,Admin,
1630,1,Email & Communication - Follow up on proposals,2025-01-18 13:00:00,2025-01-18 13:16:00,completed,Follow up on proposals,Google Meet,Email & Communication,
1639,1,Email & Communication - Reply to client emails,2025-01-18 13:00:00,2025-01-18 13:29:00,canceled,Reply to client emails,Cafe,Email & Communication,
1641,1,Project Work - Fix reported bugs,2025-01-19 08:00:00,2025-01-19 09:31:00,completed,Fix reported bugs,Zoom,Project Work,
1642,1,Client Meeting - Review progress with client,2025-01-19 10:00:00,2025-01-19 10:42:00,completed,Review progress with client,Cafe,Client Meeting,Christina Walters
1643,1,Break - Take a short walk,2025-01-19 11:00:00,2025-01-19 11:15:00,completed,Take a short walk,Home,Break,
1644,1,Admin - Respond to internal emails,2025-01-19 12:00:00,2025-01-19 12:35:00,completed,Respond to internal emails,Home,Admin,
1645,1,Email & Communication - Sort inbox,2025-01-19 13:00:00,2025-01-19 13:15:00,completed,Sort inbox,Zoom,Email & Communication,
1646,1,Project Work - Implement module features,2025-01-20 09:00:00,2025-01-20 10:30:00,completed,Implement module features,Google Meet,Project Work,
1636,1,Client Meeting - Demo completed features,2025-01-20 10:00:00,2025-01-20 10:57:00,completed,Demo completed features,Zoom,Client Meeting,Denise Jacobs
1647,1,Client Meeting - Discuss contract terms,2025-01-20 11:00:00,2025-01-20 11:51:00,completed,Discuss contract terms,Google Meet,Client Meeting,John Whitehead
1648,1,Break - Lunch break,2025-01-20 12:00:00,2025-01-20 12:27:00,completed,Lunch break,Google Meet,Break,
1649,1,Admin - Respond to internal emails,2025-01-20 13:00:00,2025-01-20 13:30:00,to be rescheduled,Respond to internal emails,Cafe,Admin,
1651,1,Project Work - Fix reported bugs,2025-01-21 10:00:00,2025-01-21 11:36:00,canceled,Fix reported bugs,Cafe,Project Work,
1653,1,Client Meeting - Review progress with client,2025-01-21 12:00:00,2025-01-21 12:32:00,completed,Review progress with client,Zoom,Client Meeting,Anna Henderson
1640,1,Email & Communication - Reply to client emails,2025-01-21 13:00:00,2025-01-21 13:29:00,completed,Reply to client emails,Cafe,Email & Communication,
1654,1,Break - Lunch break,2025-01-21 13:00:00,2025-01-21 13:15:00,completed,Lunch break,Google Meet,Break,
1655,1,Admin - Respond to internal emails,2025-01-21 14:00:00,2025-01-21 14:25:00,canceled,Respond to internal emails,Zoom,Admin,
1657,1,Project Work - Test new codebase,2025-01-22 08:00:00,2025-01-22 09:54:00,completed,Test new codebase,Zoom,Project Work,
1658,1,Client Meeting - Discuss contract terms,2025-01-22 10:00:00,2025-01-22 11:00:00,to be rescheduled,Discuss contract terms,Office,Client Meeting,Aaron Wise
1652,1,Project Work - Fix reported bugs,2025-01-22 10:00:00,2025-01-22 11:36:00,completed,Fix reported bugs,Cafe,Project Work,
1660,1,Break - Mindfulness time,2025-01-22 12:00:00,2025-01-22 12:20:00,completed,Mindfulness time,Home,Break,
1661,1,Admin - Respond to internal emails,2025-01-22 13:00:00,2025-01-22 13:25:00,to be rescheduled,Respond to internal emails,Google Meet,Admin,
1663,1,Email & Communication - Reply to client emails,2025-01-22 14:00:00,2025-01-22 14:24:00,completed,Reply to client emails,Cafe,Email & Communication,
1656,1,Admin - Respond to internal emails,2025-01-22 14:00:00,2025-01-22 14:25:00,completed,Respond to internal emails,Zoom,Admin,
1664,1,Project Work - Write project documentation,2025-01-23 09:00:00,2025-01-23 10:49:00,canceled,Write project documentation,Google Meet,Project Work,
1666,1,Admin - Submit weekly report,2025-01-23 11:00:00,2025-01-23 11:38:00,completed,Submit weekly report,Google Meet,Admin,
1667,1,Email & Communication - Follow up on proposals,2025-01-23 12:00:00,2025-01-23 12:17:00,completed,Follow up on proposals,Google Meet,Email & Communication,
1650,1,Admin - Respond to internal emails,2025-01-23 13:00:00,2025-01-23 13:30:00,completed,Respond to internal emails,Cafe,Admin,
1662,1,Admin - Respond to internal emails,2025-01-23 13:00:00,2025-01-23 13:25:00,completed,Respond to internal emails,Google Meet,Admin,
1659,1,Client Meeting - Discuss contract terms,2025-01-24 10:00:00,2025-01-24 11:00:00,completed,Discuss contract terms,Office,Client Meeting,Aaron Wise
1668,1,Project Work - Test new codebase,2025-01-24 10:00:00,2025-01-24 11:05:00,to be rescheduled,Test new codebase,Home,Project Work,
1670,1,Client Meeting - Demo completed features,2025-01-24 12:00:00,2025-01-24 12:52:00,completed,Demo completed features,Zoom,Client Meeting,Deborah Figueroa
1671,1,Break - Mindfulness time,2025-01-24 13:00:00,2025-01-24 13:16:00,completed,Mindfulness time,Google Meet,Break,
1672,1,Email & Communication - Schedule meetings,2025-01-24 14:00:00,2025-01-24 14:27:00,completed,Schedule meetings,Zoom,Email & Communication,
1665,1,Project Work - Write project documentation,2025-01-25 09:00:00,2025-01-25 10:49:00,completed,Write project documentation,Google Meet,Project Work,
1673,1,Project Work - Implement module features,2025-01-25 09:00:00,2025-01-25 10:36:00,to be rescheduled,Implement module features,Google Meet,Project Work,
1675,1,Break - Coffee break,2025-01-25 11:00:00,2025-01-25 11:15:00,completed,Coffee break,Zoom,Break,
1676,1,Admin - Update invoices,2025-01-25 12:00:00,2025-01-25 12:32:00,completed,Update invoices,Cafe,Admin,
1677,1,Project Work - Write project documentation,2025-01-26 08:00:00,2025-01-26 09:39:00,canceled,Write project documentation,Home,Project Work,
1674,1,Project Work - Implement module features,2025-01-26 09:00:00,2025-01-26 10:36:00,completed,Implement module features,Google Meet,Project Work,
1679,1,Break - Lunch break,2025-01-26 10:00:00,2025-01-26 10:18:00,completed,Lunch break,Home,Break,
1669,1,Project Work - Test new codebase,2025-01-26 10:00:00,2025-01-26 11:05:00,completed,Test new codebase,Home,Project Work,
1680,1,Admin - Respond to internal emails,2025-01-26 11:00:00,2025-01-26 11:37:00,completed,Respond to internal emails,Office,Admin,
1681,1,Email & Communication - Schedule meetings,2025-01-26 12:00:00,2025-01-26 12:16:00,completed,Schedule meetings,Google Meet,Email & Communication,
1682,1,Project Work - Fix reported bugs,2025-01-27 08:00:00,2025-01-27 09:27:00,completed,Fix reported bugs,Google Meet,Project Work,
1683,1,Client Meeting - Demo completed features,2025-01-27 10:00:00,2025-01-27 10:36:00,completed,Demo completed features,Zoom,Client Meeting,Jessica Smith
1684,1,Break - Mindfulness time,2025-01-27 11:00:00,2025-01-27 11:18:00,completed,Mindfulness time,Home,Break,
1685,1,Admin - Submit weekly report,2025-01-27 12:00:00,2025-01-27 12:28:00,completed,Submit weekly report,Google Meet,Admin,
1686,1,Email & Communication - Schedule meetings,2025-01-27 13:00:00,2025-01-27 13:27:00,completed,Schedule meetings,Zoom,Email & Communication,
1687,1,Project Work - Test new codebase,2025-01-28 09:00:00,2025-01-28 10:16:00,completed,Test new codebase,Cafe,Project Work,
1688,1,Client Meeting - Discuss contract terms,2025-01-28 11:00:00,2025-01-28 11:54:00,to be rescheduled,Discuss contract terms,Zoom,Client Meeting,Stephen Mckee
1690,1,Break - Mindfulness time,2025-01-28 12:00:00,2025-01-28 12:22:00,completed,Mindfulness time,Cafe,Break,
1691,1,Admin - Submit weekly report,2025-01-28 13:00:00,2025-01-28 13:37:00,to be rescheduled,Submit weekly report,Cafe,Admin,
1693,1,Email & Communication - Reply to client emails,2025-01-28 14:00:00,2025-01-28 14:27:00,canceled,Reply to client emails,Cafe,Email & Communication,
1678,1,Project Work - Write project documentation,2025-01-29 08:00:00,2025-01-29 09:39:00,completed,Write project documentation,Home,Project Work,
1695,1,Project Work - Fix reported bugs,2025-01-29 10:00:00,2025-01-29 11:39:00,completed,Fix reported bugs,Google Meet,Project Work,
1696,1,Break - Lunch break,2025-01-29 12:00:00,2025-01-29 12:21:00,completed,Lunch break,Zoom,Break,
1697,1,Admin - Log expenses,2025-01-29 13:00:00,2025-01-29 13:33:00,completed,Log expenses,Cafe,Admin,
1698,1,Email & Communication - Schedule meetings,2025-01-29 14:00:00,2025-01-29 14:17:00,completed,Schedule meetings,Cafe,Email & Communication,
1699,1,Project Work - Write project documentation,2025-01-30 09:00:00,2025-01-30 10:33:00,completed,Write project documentation,Cafe,Project Work,
1700,1,Client Meeting - Align on next steps,2025-01-30 11:00:00,2025-01-30 11:55:00,completed,Align on next steps,Google Meet,Client Meeting,Sandra Aguilar
1701,1,Break - Coffee break,2025-01-30 12:00:00,2025-01-30 12:18:00,completed,Coffee break,Office,Break,
1692,1,Admin - Submit weekly report,2025-01-30 13:00:00,2025-01-30 13:37:00,completed,Submit weekly report,Cafe,Admin,
1702,1,Project Work - Fix reported bugs,2025-01-31 09:00:00,2025-01-31 10:41:00,completed,Fix reported bugs,Zoom,Project Work,
1689,1,Client Meeting - Discuss contract terms,2025-01-31 11:00:00,2025-01-31 11:54:00,completed,Discuss contract terms,Zoom,Client Meeting,Stephen Mckee
1703,1,Client Meeting - Align on next steps,2025-01-31 11:00:00,2025-01-31 11:42:00,completed,Align on next steps,Zoom,Client Meeting,Cameron Parker
1704,1,Break - Coffee break,2025-01-31 12:00:00,2025-01-31 12:25:00,completed,Coffee break,Home,Break,
1694,1,Email & Communication - Reply to client emails,2025-01-31 14:00:00,2025-01-31 14:27:00,completed,Reply to client emails,Cafe,Email & Communication,
1705,1,Project Work - Test new codebase,2025-02-01 08:00:00,2025-02-01 09:50:00,completed,Test new codebase,Home,Project Work,
1706,1,Break - Mindfulness time,2025-02-01 10:00:00,2025-02-01 10:22:00,completed,Mindfulness time,Office,Break,
1707,1,Admin - Update invoices,2025-02-01 11:00:00,2025-02-01 11:33:00,completed,Update invoices,Google Meet,Admin,
1708,1,Email & Communication - Follow up on proposals,2025-02-01 12:00:00,2025-02-01 12:28:00,to be rescheduled,Follow up on proposals,Zoom,Email & Communication,
1710,1,Project Work - Write project documentation,2025-02-02 08:00:00,2025-02-02 09:32:00,completed,Write project documentation,Google Meet,Project Work,
1711,1,Client Meeting - Discuss contract terms,2025-02-02 10:00:00,2025-02-02 10:56:00,completed,Discuss contract terms,Google Meet,Client Meeting,Rebecca Valencia
1712,1,Break - Lunch break,2025-02-02 11:00:00,2025-02-02 11:16:00,completed,Lunch break,Office,Break,
1709,1,Email & Communication - Follow up on proposals,2025-02-02 12:00:00,2025-02-02 12:28:00,completed,Follow up on proposals,Zoom,Email & Communication,
1713,1,Admin - Update invoices,2025-02-02 12:00:00,2025-02-02 12:34:00,completed,Update invoices,Zoom,Admin,
1714,1,Email & Communication - Sort inbox,2025-02-02 13:00:00,2025-02-02 13:30:00,completed,Sort inbox,Home,Email & Communication,
1715,1,Project Work - Test new codebase,2025-02-03 10:00:00,2025-02-03 11:22:00,completed,Test new codebase,Zoom,Project Work,
1716,1,Client Meeting - Review progress with client,2025-02-03 12:00:00,2025-02-03 12:42:00,completed,Review progress with client,Google Meet,Client Meeting,Christine Wright
1717,1,Break - Mindfulness time,2025-02-03 13:00:00,2025-02-03 13:21:00,completed,Mindfulness time,Cafe,Break,
1718,1,Admin - Log expenses,2025-02-03 14:00:00,2025-02-03 14:20:00,completed,Log expenses,Google Meet,Admin,
1719,1,Project Work - Test new codebase,2025-02-04 08:00:00,2025-02-04 09:38:00,to be rescheduled,Test new codebase,Office,Project Work,
1721,1,Break - Mindfulness time,2025-02-04 10:00:00,2025-02-04 10:21:00,completed,Mindfulness time,Cafe,Break,
1722,1,Admin - Respond to internal emails,2025-02-04 11:00:00,2025-02-04 11:36:00,canceled,Respond to internal emails,Cafe,Admin,
1724,1,Email & Communication - Follow up on proposals,2025-02-04 12:00:00,2025-02-04 12:18:00,completed,Follow up on proposals,Office,Email & Communication,
1725,1,Project Work - Test new codebase,2025-02-05 10:00:00,2025-02-05 11:17:00,completed,Test new codebase,Google Meet,Project Work,
1726,1,Client Meeting - Discuss contract terms,2025-02-05 12:00:00,2025-02-05 12:54:00,completed,Discuss contract terms,Cafe,Client Meeting,Richard Henson
1727,1,Break - Coffee break,2025-02-05 13:00:00,2025-02-05 13:25:00,completed,Coffee break,Home,Break,
1728,1,Email & Communication - Reply to client emails,2025-02-05 14:00:00,2025-02-05 14:28:00,completed,Reply to client emails,Cafe,Email & Communication,
1720,1,Project Work - Test new codebase,2025-02-06 08:00:00,2025-02-06 09:38:00,completed,Test new codebase,Office,Project Work,
1729,1,Break - Mindfulness time,2025-02-06 10:00:00,2025-02-06 10:22:00,completed,Mindfulness time,Office,Break,
1730,1,Admin - Log expenses,2025-02-06 11:00:00,2025-02-06 11:25:00,to be rescheduled,Log expenses,Office,Admin,
1732,1,Email & Communication - Sort inbox,2025-02-06 12:00:00,2025-02-06 12:23:00,to be rescheduled,Sort inbox,Office,Email & Communication,
1734,1,Project Work - Test new codebase,2025-02-07 09:00:00,2025-02-07 10:55:00,completed,Test new codebase,Office,Project Work,
1735,1,Client Meeting - Discuss contract terms,2025-02-07 11:00:00,2025-02-07 11:39:00,completed,Discuss contract terms,Home,Client Meeting,Marc Moore
1723,1,Admin - Respond to internal emails,2025-02-07 11:00:00,2025-02-07 11:36:00,completed,Respond to internal emails,Cafe,Admin,
1733,1,Email & Communication - Sort inbox,2025-02-07 12:00:00,2025-02-07 12:23:00,completed,Sort inbox,Office,Email & Communication,
1736,1,Break - Lunch break,2025-02-07 12:00:00,2025-02-07 12:17:00,completed,Lunch break,Cafe,Break,
1737,1,Admin - Submit weekly report,2025-02-07 13:00:00,2025-02-07 13:32:00,completed,Submit weekly report,Zoom,Admin,
1738,1,Project Work - Fix reported bugs,2025-02-08 08:00:00,2025-02-08 09:12:00,completed,Fix reported bugs,Google Meet,Project Work,
1739,1,Client Meeting - Discuss contract terms,2025-02-08 10:00:00,2025-02-08 10:52:00,completed,Discuss contract terms,Home,Client Meeting,Sharon Cherry
1740,1,Break - Coffee break,2025-02-08 11:00:00,2025-02-08 11:20:00,completed,Coffee break,Zoom,Break,
1731,1,Admin - Log expenses,2025-02-08 11:00:00,2025-02-08 11:25:00,completed,Log expenses,Office,Admin,
1741,1,Admin - Log expenses,2025-02-08 12:00:00,2025-02-08 12:26:00,to be rescheduled,Log expenses,Cafe,Admin,
1743,1,Project Work - Fix reported bugs,2025-02-09 08:00:00,2025-02-09 09:27:00,completed,Fix reported bugs,Home,Project Work,
1744,1,Break - Take a short walk,2025-02-09 10:00:00,2025-02-09 10:16:00,completed,Take a short walk,Zoom,Break,
1745,1,Project Work - Implement module features,2025-02-10 10:00:00,2025-02-10 11:43:00,completed,Implement module features,Google Meet,Project Work,
1742,1,Admin - Log expenses,2025-02-10 12:00:00,2025-02-10 12:26:00,completed,Log expenses,Cafe,Admin,
1746,1,Break - Take a short walk,2025-02-10 12:00:00,2025-02-10 12:19:00,completed,Take a short walk,Google Meet,Break,
1747,1,Admin - Respond to internal emails,2025-02-10 13:00:00,2025-02-10 13:21:00,completed,Respond to internal emails,Home,Admin,
1748,1,Project Work - Implement module features,2025-02-11 10:00:00,2025-02-11 11:27:00,canceled,Implement module features,Office,Project Work,
1750,1,Break - Lunch break,2025-02-11 12:00:00,2025-02-11 12:27:00,upcoming,Lunch break,Google Meet,Break,
1751,1,Admin - Log expenses,2025-02-11 13:00:00,2025-02-11 13:20:00,completed,Log expenses,Zoom,Admin,
1752,1,Email & Communication - Follow up on proposals,2025-02-11 14:00:00,2025-02-11 14:16:00,completed,Follow up on proposals,Cafe,Email & Communication,
1753,1,Project Work - Write project documentation,2025-02-12 10:00:00,2025-02-12 11:03:00,to be rescheduled,Write project documentation,Zoom,Project Work,
1755,1,Client Meeting - Align on next steps,2025-02-12 12:00:00,2025-02-12 12:33:00,completed,Align on next steps,Google Meet,Client Meeting,Sierra Johnson
1756,1,Break - Coffee break,2025-02-12 13:00:00,2025-02-12 13:15:00,completed,Coffee break,Cafe,Break,
1757,1,Admin - Submit weekly report,2025-02-12 14:00:00,2025-02-12 14:39:00,to be rescheduled,Submit weekly report,Zoom,Admin,
1759,1,Project Work - Implement module features,2025-02-13 09:00:00,2025-02-13 10:06:00,completed,Implement module features,Office,Project Work,
1749,1,Project Work - Implement module features,2025-02-13 10:00:00,2025-02-13 11:27:00,completed,Implement module features,Office,Project Work,
1760,1,Admin - Update invoices,2025-02-13 11:00:00,2025-02-13 11:33:00,completed,Update invoices,Cafe,Admin,
1761,1,Email & Communication - Schedule meetings,2025-02-13 12:00:00,2025-02-13 12:21:00,to be rescheduled,Schedule meetings,Office,Email & Communication,
1763,1,Project Work - Fix reported bugs,2025-02-14 08:00:00,2025-02-14 09:58:00,completed,Fix reported bugs,Google Meet,Project Work,
1754,1,Project Work - Write project documentation,2025-02-14 10:00:00,2025-02-14 11:03:00,completed,Write project documentation,Zoom,Project Work,
1764,1,Break - Coffee break,2025-02-14 10:00:00,2025-02-14 10:17:00,completed,Coffee break,Office,Break,
1765,1,Admin - Respond to internal emails,2025-02-14 11:00:00,2025-02-14 11:34:00,canceled,Respond to internal emails,Office,Admin,
1762,1,Email & Communication - Schedule meetings,2025-02-14 12:00:00,2025-02-14 12:21:00,completed,Schedule meetings,Office,Email & Communication,
1767,1,Email & Communication - Follow up on proposals,2025-02-14 12:00:00,2025-02-14 12:20:00,canceled,Follow up on proposals,Office,Email & Communication,
1769,1,Project Work - Write project documentation,2025-02-15 10:00:00,2025-02-15 11:54:00,to be rescheduled,Write project documentation,Zoom,Project Work,
1766,1,Admin - Respond to internal emails,2025-02-15 11:00:00,2025-02-15 11:34:00,completed,Respond to internal emails,Office,Admin,
1771,1,Break - Take a short walk,2025-02-15 12:00:00,2025-02-15 12:29:00,completed,Take a short walk,Zoom,Break,
1772,1,Admin - Submit weekly report,2025-02-15 13:00:00,2025-02-15 13:30:00,completed,Submit weekly report,Home,Admin,
1758,1,Admin - Submit weekly report,2025-02-15 14:00:00,2025-02-15 14:39:00,completed,Submit weekly report,Zoom,Admin,
1773,1,Project Work - Fix reported bugs,2025-02-16 09:00:00,2025-02-16 10:44:00,canceled,Fix reported bugs,Google Meet,Project Work,
1775,1,Break - Mindfulness time,2025-02-16 11:00:00,2025-02-16 11:20:00,completed,Mindfulness time,Cafe,Break,
1768,1,Email & Communication - Follow up on proposals,2025-02-16 12:00:00,2025-02-16 12:20:00,completed,Follow up on proposals,Office,Email & Communication,
1776,1,Admin - Respond to internal emails,2025-02-16 12:00:00,2025-02-16 12:25:00,completed,Respond to internal emails,Cafe,Admin,
1777,1,Email & Communication - Schedule meetings,2025-02-16 13:00:00,2025-02-16 13:19:00,completed,Schedule meetings,Zoom,Email & Communication,
1774,1,Project Work - Fix reported bugs,2025-02-17 09:00:00,2025-02-17 10:44:00,completed,Fix reported bugs,Google Meet,Project Work,
1778,1,Project Work - Test new codebase,2025-02-17 09:00:00,2025-02-17 10:04:00,completed,Test new codebase,Zoom,Project Work,
1779,1,Break - Take a short walk,2025-02-17 11:00:00,2025-02-17 11:22:00,completed,Take a short walk,Cafe,Break,
1780,1,Admin - Log expenses,2025-02-17 12:00:00,2025-02-17 12:39:00,completed,Log expenses,Home,Admin,
1781,1,Email & Communication - Reply to client emails,2025-02-17 13:00:00,2025-02-17 13:27:00,completed,Reply to client emails,Zoom,Email & Communication,
1782,1,Client Meeting - Review progress with client,2025-02-18 10:00:00,2025-02-18 10:45:00,canceled,Review progress with client,Zoom,Client Meeting,Evelyn Galvan
1770,1,Project Work - Write project documentation,2025-02-18 10:00:00,2025-02-18 11:54:00,completed,Write project documentation,Zoom,Project Work,
1784,1,Break - Lunch break,2025-02-18 11:00:00,2025-02-18 11:23:00,upcoming,Lunch break,Cafe,Break,
1785,1,Admin - Update invoices,2025-02-18 12:00:00,2025-02-18 12:32:00,to be rescheduled,Update invoices,Home,Admin,
1787,1,Email & Communication - Reply to client emails,2025-02-18 13:00:00,2025-02-18 13:30:00,completed,Reply to client emails,Home,Email & Communication,
1788,1,Project Work - Write project documentation,2025-02-19 10:00:00,2025-02-19 11:06:00,completed,Write project documentation,Cafe,Project Work,
1789,1,Client Meeting - Demo completed features,2025-02-19 12:00:00,2025-02-19 12:56:00,completed,Demo completed features,Cafe,Client Meeting,Sharon Cochran
1790,1,Break - Take a short walk,2025-02-19 13:00:00,2025-02-19 13:29:00,completed,Take a short walk,Zoom,Break,
1791,1,Project Work - Test new codebase,2025-02-20 09:00:00,2025-02-20 10:39:00,completed,Test new codebase,Home,Project Work,
1783,1,Client Meeting - Review progress with client,2025-02-20 10:00:00,2025-02-20 10:45:00,completed,Review progress with client,Zoom,Client Meeting,Evelyn Galvan
1792,1,Client Meeting - Discuss contract terms,2025-02-20 11:00:00,2025-02-20 11:54:00,to be rescheduled,Discuss contract terms,Office,Client Meeting,Richard Rodriguez
1794,1,Admin - Update invoices,2025-02-20 12:00:00,2025-02-20 12:36:00,completed,Update invoices,Zoom,Admin,
1795,1,Project Work - Fix reported bugs,2025-02-21 09:00:00,2025-02-21 10:45:00,to be rescheduled,Fix reported bugs,Zoom,Project Work,
1797,1,Client Meeting - Align on next steps,2025-02-21 11:00:00,2025-02-21 11:33:00,canceled,Align on next steps,Google Meet,Client Meeting,Shannon Walker
1799,1,Break - Coffee break,2025-02-21 12:00:00,2025-02-21 12:18:00,completed,Coffee break,Cafe,Break,
1786,1,Admin - Update invoices,2025-02-21 12:00:00,2025-02-21 12:32:00,completed,Update invoices,Home,Admin,
1800,1,Admin - Log expenses,2025-02-21 13:00:00,2025-02-21 13:34:00,completed,Log expenses,Home,Admin,
1801,1,Email & Communication - Schedule meetings,2025-02-21 14:00:00,2025-02-21 14:16:00,completed,Schedule meetings,Cafe,Email & Communication,
1802,1,Admin - Log expenses,2025-02-22 09:00:00,2025-02-22 09:25:00,to be rescheduled,Log expenses,Zoom,Admin,
1798,1,Client Meeting - Align on next steps,2025-02-22 11:00:00,2025-02-22 11:33:00,completed,Align on next steps,Google Meet,Client Meeting,Shannon Walker
1804,1,Project Work - Implement module features,2025-02-23 09:00:00,2025-02-23 10:24:00,completed,Implement module features,Office,Project Work,
1793,1,Client Meeting - Discuss contract terms,2025-02-23 11:00:00,2025-02-23 11:54:00,completed,Discuss contract terms,Office,Client Meeting,Richard Rodriguez
1805,1,Client Meeting - Align on next steps,2025-02-23 11:00:00,2025-02-23 11:40:00,canceled,Align on next steps,Google Meet,Client Meeting,Julia Torres
1807,1,Break - Take a short walk,2025-02-23 12:00:00,2025-02-23 12:24:00,completed,Take a short walk,Cafe,Break,
1808,1,Admin - Respond to internal emails,2025-02-23 13:00:00,2025-02-23 13:26:00,completed,Respond to internal emails,Office,Admin,
1809,1,Admin - Update invoices,2025-02-24 08:00:00,2025-02-24 08:40:00,completed,Update invoices,Office,Admin,
1796,1,Project Work - Fix reported bugs,2025-02-24 09:00:00,2025-02-24 10:45:00,completed,Fix reported bugs,Zoom,Project Work,
1803,1,Admin - Log expenses,2025-02-25 09:00:00,2025-02-25 09:25:00,completed,Log expenses,Zoom,Admin,
1810,1,Project Work - Test new codebase,2025-02-25 10:00:00,2025-02-25 11:42:00,to be rescheduled,Test new codebase,Home,Project Work,
1806,1,Client Meeting - Align on next steps,2025-02-25 11:00:00,2025-02-25 11:40:00,completed,Align on next steps,Google Meet,Client Meeting,Julia Torres
1812,1,Client Meeting - Discuss contract terms,2025-02-25 12:00:00,2025-02-25 12:42:00,completed,Discuss contract terms,Google Meet,Client Meeting,Crystal Johnson
1813,1,Break - Take a short walk,2025-02-25 13:00:00,2025-02-25 13:20:00,completed,Take a short walk,Google Meet,Break,
1814,1,Project Work - Fix reported bugs,2025-02-26 09:00:00,2025-02-26 10:34:00,completed,Fix reported bugs,Zoom,Project Work,
1815,1,Break - Mindfulness time,2025-02-26 11:00:00,2025-02-26 11:22:00,completed,Mindfulness time,Google Meet,Break,
1816,1,Admin - Update invoices,2025-02-26 12:00:00,2025-02-26 12:29:00,to be rescheduled,Update invoices,Home,Admin,
1818,1,Project Work - Test new codebase,2025-02-27 10:00:00,2025-02-27 11:35:00,completed,Test new codebase,Google Meet,Project Work,
1819,1,Break - Take a short walk,2025-02-27 12:00:00,2025-02-27 12:29:00,completed,Take a short walk,Cafe,Break,
1820,1,Admin - Log expenses,2025-02-27 13:00:00,2025-02-27 13:39:00,completed,Log expenses,Office,Admin,
1821,1,Email & Communication - Sort inbox,2025-02-27 14:00:00,2025-02-27 14:17:00,completed,Sort inbox,Cafe,Email & Communication,
1822,1,Project Work - Test new codebase,2025-02-28 08:00:00,2025-02-28 09:27:00,completed,Test new codebase,Google Meet,Project Work,
1811,1,Project Work - Test new codebase,2025-02-28 10:00:00,2025-02-28 11:42:00,completed,Test new codebase,Home,Project Work,
1823,1,Client Meeting - Demo completed features,2025-02-28 10:00:00,2025-02-28 10:57:00,completed,Demo completed features,Home,Client Meeting,Garrett Lin
1824,1,Break - Take a short walk,2025-02-28 11:00:00,2025-02-28 11:19:00,upcoming,Take a short walk,Cafe,Break,
1817,1,Admin - Update invoices,2025-02-28 12:00:00,2025-02-28 12:29:00,completed,Update invoices,Home,Admin,
1825,1,Admin - Respond to internal emails,2025-02-28 12:00:00,2025-02-28 12:40:00,completed,Respond to internal emails,Home,Admin,
1826,1,Project Work - Implement module features,2025-03-01 10:00:00,2025-03-01 11:50:00,to be rescheduled,Implement module features,Google Meet,Project Work,
1828,1,Break - Lunch break,2025-03-01 12:00:00,2025-03-01 12:27:00,upcoming,Lunch break,Google Meet,Break,
1829,1,Admin - Log expenses,2025-03-01 13:00:00,2025-03-01 13:30:00,completed,Log expenses,Cafe,Admin,
1827,1,Project Work - Implement module features,2025-03-02 10:00:00,2025-03-02 11:50:00,completed,Implement module features,Google Meet,Project Work,
1830,1,Project Work - Test new codebase,2025-03-02 10:00:00,2025-03-02 11:41:00,completed,Test new codebase,Home,Project Work,
1831,1,Client Meeting - Review progress with client,2025-03-02 12:00:00,2025-03-02 12:50:00,completed,Review progress with client,Zoom,Client Meeting,Diana May
1832,1,Break - Coffee break,2025-03-02 13:00:00,2025-03-02 13:25:00,completed,Coffee break,Home,Break,
1833,1,Admin - Respond to internal emails,2025-03-02 14:00:00,2025-03-02 14:29:00,completed,Respond to internal emails,Cafe,Admin,
1834,1,Project Work - Implement module features,2025-03-03 09:00:00,2025-03-03 10:18:00,canceled,Implement module features,Office,Project Work,
1836,1,Break - Lunch break,2025-03-03 11:00:00,2025-03-03 11:15:00,completed,Lunch break,Google Meet,Break,
1837,1,Email & Communication - Schedule meetings,2025-03-03 12:00:00,2025-03-03 12:18:00,completed,Schedule meetings,Zoom,Email & Communication,
1835,1,Project Work - Implement module features,2025-03-04 09:00:00,2025-03-04 10:18:00,completed,Implement module features,Office,Project Work,
1838,1,Project Work - Test new codebase,2025-03-04 10:00:00,2025-03-04 11:01:00,completed,Test new codebase,Zoom,Project Work,
1839,1,Client Meeting - Demo completed features,2025-03-04 12:00:00,2025-03-04 12:31:00,completed,Demo completed features,Cafe,Client Meeting,William Herrera
1840,1,Break - Mindfulness time,2025-03-04 13:00:00,2025-03-04 13:22:00,completed,Mindfulness time,Home,Break,
